event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotttnesss,num_years_active
9501270,2016-04-02T19:30:00-0400,Parachute,Port City Music Hall,52.34,74.99,8,45.0,Portland,ME,Ticketmaster,$19.00,0,9315,20,223,38,3,0.3939322080113532,0.607437,0.557938,10
9501749,2016-03-31T18:00:00-0400,Spring Fling with Cage The Elephant and more,Cross Insurance Arena,40.26,228.0,40,153.0,Portland,ME,NoResults,NoResults,NoResults,NoResults,18,,,,,,,
9501799,2016-04-25T20:00:00-0700,M83,Roseland Theater,66.86,199.99,22,106.0,Portland,OR,Etix,$35.00,0,525418,43,5612,390,135,0.4040795545058942,0.744452,0.743836,15
9501801,2016-04-26T20:00:00-0700,M83,Roseland Theater,61.49,199.99,28,138.0,Portland,OR,Etix,$35.00,0,525418,44,5612,390,135,0.4040795545058942,0.744452,0.743836,15
9501813,2016-04-29T20:00:00-0700,Say Anything,Wonder Ballroom,43.79,68.0,10,48.0,Portland,OR,Ticketfly,$17.50,0,235557,47,1222,227,57,0.3462206706357281,0.671825,0.548964,16
9501837,2016-04-28T20:00:00-0700,Beach House,McMenamins Crystal Ballroom,55.02,2350.0,35,151.0,Portland,OR,NoResults,NoResults,NoResults,NoResults,46,,,,,,,
9501883,2016-04-07T20:00:00-0700,Tinashe,McMenamins Crystal Ballroom,50.93,89.0,7,30.0,Portland,OR,NoResults,NoResults,NoResults,NoResults,25,,,,,,,
9501942,2016-06-25T20:00:00-0400,Tommy Emmanuel,State Theatre Portland Maine,201.92,169.0,1,2.0,Portland,ME,Ticketmaster,$29.50,0,216176,104,232,18,8,0.41279769689355084,0.596615,0.574393,54
9503237,2016-03-16T19:00:00-0700,The Wonder Years,Hawthorne Theatre,47.71,75.0,4,20.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,589293,3,,,,,,,
9507334,2016-08-12T18:00:00-0400,Hunter Hayes,Maine State Pier,83.13,181.0,22,101.0,Portland,ME,Ticketmaster,$23.75,0,407294,152,1332,1609,10,0.42592791332083507,0.587848,0.584348,16
9507975,2016-04-15T20:00:00-0700,moe. and Chris Robinson Brotherhood,Wonder Ballroom,48.52,67.26,7,38.0,Portland,OR,Ticketfly,$32.00,0,183105,33,2077,1222,31,0.37966988991265477,0.641969,0.570294,27
9508248,2016-07-31T20:00:00-0400,Beirut,State Theatre Portland Maine,51.97,67.0,7,42.0,Portland,ME,Ticketmaster,$30.00,0,355452,140,1532,126,123,0.39431198056175354,0.707912,0.670898,10
9509037,2016-06-06T19:30:00-0700,At The Drive-In,McMenamins Crystal Ballroom,123.25,5000.0,17,54.0,Portland,OR,NoResults,NoResults,NoResults,NoResults,85,,,,,,,
9509205,2016-05-05T20:30:00-0700,Magic Man & The Griswolds,Wonder Ballroom,50.87,41.0,2,12.0,Portland,OR,Ticketfly,$20.00,0,699966,53,1060,75,0,0.4699769912353551,0.500253,0.564706,7
9509416,2016-11-04T21:00:00-0700,Peter Hook and The Light,Wonder Ballroom,55.51,109.0,10,46.0,Portland,OR,Ticketfly,$23.00,0,4154881,236,1441,472,2,0.3466214328199724,0.503933,0.418708,40
9509741,2016-04-19T19:30:00-0700,Boyce Avenue,Wonder Ballroom,57.95,105.0,12,57.0,Portland,OR,Official artist website,$25.00,0,608550,37,228,37,0,0.4280020362602742,0.610056,0.608825,12
9509764,2016-04-13T20:00:00-0700,Pete Yorn,Star Theater Portland,121.48,98.5,1,8.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,2030465,31,,,,,,,
9509772,2016-03-29T19:00:00-0700,The Contortionist with Monuments and more,Hawthorne Theatre,37.89,30.0,2,14.0,Portland,OR,NoResults,NoResults,NoResults,NoResults,16,,,,,,,
9510740,2016-04-04T19:00:00-0700,Killswitch Engage,Roseland Theater,61.06,109.0,7,33.0,Portland,OR,NoResults,NoResults,NoResults,NoResults,22,,,,,,,
9510981,2016-04-09T20:00:00-0400,Waka Flocka Flame,State Theatre Portland Maine,37.96,56.0,8,44.0,Portland,ME,Ticketmaster,$20.00,0,2850016,27,4867,1163,20,0.36281707239903405,0.715457,0.627008,7
9511025,2016-07-31T19:00:00-0700,Brand New and Modest Mouse,Moda Center at the Rose Quarter,71.6,5000.0,188,556.0,Portland,OR,Ticketmaster,$39.50,0,535518,140,5540,1275,237,0.3179748089304461,0.773091,0.626792,24
9511027,2016-04-13T21:00:00-0700,The Arcs,Roseland Theater,53.24,91.0,12,62.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,16288,31,,,,,,,
9511043,2016-04-29T21:00:00-0700,James Bay,Roseland Theater,116.96,299.0,13,68.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,3741276,47,,,,,,,
9511139,2016-05-18T20:00:00-0700,Amon Amarth with Entombed and Exmortus,Roseland Theater,59.12,54.72,4,25.0,Portland,OR,NoResults,NoResults,NoResults,NoResults,66,,,,,,,
9511202,2016-04-12T20:00:00-0700,Third Eye Blind,Roseland Theater,73.37,1111.0,27,141.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,389114,30,,,,,,,
9511216,2016-04-01T20:00:00-0700,Yung Lean,Hawthorne Theatre,40.24,41.0,3,14.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,7120994,19,,,,,,,
9511311,2016-05-04T18:00:00-0700,The Summer Set,Hawthorne Theatre,70.15,55.0,3,9.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,912614,52,,,,,,,
9511379,2016-03-17T20:00:00-0700,Geoff Tate's Operation Mindcrime,Hawthorne Theatre,34.75,25.0,1,2.0,Portland,OR,NoResults,NoResults,NoResults,NoResults,4,,,,,,,
9511450,2016-10-07T20:00:00-0700,Brian Wilson,Arlene Schnitzer Hall,120.5,587.21,20,66.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,547191,208,,,,,,,
9511549,2016-04-20T19:30:00-0400,John Mellencamp,Merrill Auditorium,197.87,665.56,8,18.0,Portland,ME,NoVendorClass,NoPriceClass,NoSoldOutClass,376016,38,,,,,,,
9511756,2016-04-19T20:00:00-0700,Flatbush Zombies,Roseland Theater,55.0,73.0,5,29.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,5081903,37,,,,,,,
9511787,2016-04-02T20:00:00-0400,Gogol Bordello,State Theatre Portland Maine,67.19,62.0,6,30.0,Portland,ME,Ticketmaster,$25.00,0,474383,20,1950,470,71,0.43807099503817415,0.67709,0.701519,17
9511976,2016-03-25T21:00:00-0700,Datsik with Ookay and Drezo,McMenamins Crystal Ballroom,46.16,65.0,7,38.0,Portland,OR,NoResults,NoResults,NoResults,NoResults,12,,,,,,,
9511997,2016-03-29T20:00:00-0700,Iggy Pop,Keller Auditorium,95.18,270.0,45,117.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,170739,16,,,,,,,
9512321,2016-03-25T20:00:00-0700,Geographer with The Crookes,Hawthorne Theatre,36.71,29.0,2,11.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,2336633,12,,,,,,,
9512363,2016-05-25T20:30:00-0700,Brian Jonestown Massacre,Wonder Ballroom,42.61,89.0,10,50.0,Portland,OR,Ticketfly,$20.00,0,73973,73,999,86,130,0.41623998835332304,0.638522,0.621462,28
9512369,2016-04-15T18:30:00-0700,FILTER with Orgy and Vampires Everywhere,Dantes,58.33,45.0,2,8.0,Portland,OR,NoResults,NoResults,NoResults,NoResults,33,,,,,,,
9512434,2016-04-01T21:00:00-0700,The Joy Formidable,Wonder Ballroom,47.33,54.72,8,38.0,Portland,OR,Ticketfly,$18.00,0,1195278,19,2286,500,58,0.4191544927234303,0.562696,0.552757,9
9512442,2016-03-29T19:30:00-0700,Warren Haynes,Aladdin Theater Portland,72.1,59.0,2,12.0,Portland,OR,Ticketfly,NoPriceClass,0,538056,16,,,,,,,
9513566,2016-06-16T18:00:00-0400,Ray Lamontagne,Thompsons Point,72.1,105.0,16,73.0,Portland,ME,NoResults,NoResults,NoResults,NoResults,95,,,,,,,
9513666,2016-04-29T21:30:00-0700,Gin Wigmore,Star Theater Portland,54.81,42.0,1,10.0,Portland,OR,Ticketweb,$17.00,0,2501116,47,192,34,5,0.5695339478351304,0.520768,0.705092,8
9513728,2016-08-05T18:00:00-0400,George Thorogood and The Destroyers,Maine State Pier,71.33,175.0,16,69.0,Portland,ME,NoResults,NoResults,NoResults,NoResults,145,,,,,,,
9513744,2016-05-19T21:00:00-0700,Charles Bradley & His Extraordinaires,McMenamins Crystal Ballroom,61.5,50.0,1,4.0,Portland,OR,NoResults,NoResults,NoResults,NoResults,67,,,,,,,
9513916,2016-06-24T18:00:00-0400,Barenaked Ladies,Maine State Pier,68.97,275.4,22,76.0,Portland,ME,Ticketmaster,$25.75,0,199498,103,1110,203,51,0.36305051628176294,0.684891,0.590115,28
9514236,2016-04-06T20:00:00-0700,Santigold,Wonder Ballroom,120.5,199.0,9,22.0,Portland,OR,Ticketfly,$25.00,1,2385431,24,9078,1313,31,0.38982271897148985,0.663654,0.608805,13
9514481,2016-08-02T18:00:00-0400,Walk the Moon with MisterWives,Thompsons Point,83.9,150.0,7,39.0,Portland,ME,NoResults,NoResults,NoResults,NoResults,142,,,,,,,
9514737,2016-03-22T19:30:00-0700,The Smashing Pumpkins,Arlene Schnitzer Hall,73.3,215.0,39,106.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,233074,9,,,,,,,
9515904,2016-07-07T18:00:00-0400,Mike Love and Bruce Johnston's Beach Boys,Maine State Pier,84.31,274.0,18,64.0,Portland,ME,NoResults,NoResults,NoResults,NoResults,116,,,,,,,
9516583,2016-05-01T21:00:00-0700,Floating Points,Doug Fir Lounge ,83.92,69.0,1,6.0,Portland,OR,Ticketfly,$15.00,0,2486306,49,2017,267,12,0.4778907534510492,0.560105,0.627701,9
9516585,2016-04-10T21:00:00-0700,Shook Twins with Mama Doll,Doug Fir Lounge ,95.72,79.0,1,4.0,Portland,OR,Ticketfly,$20.00,0,630444,28,79,42,1,0.4761552672289627,0.41082,0.504837,12
9516586,2016-03-21T21:00:00-0700,Kawehi,Doug Fir Lounge ,83.92,69.0,1,4.0,Portland,OR,Ticketfly,$15.00,0,4236006,8,63,11,0,0.4914623750983846,0.339219,0.513421,
9517417,2016-04-12T21:00:00-0400,Kvelertak,Port City Music Hall,58.48,196.0,4,19.0,Portland,ME,Ticketmaster,$15.00,0,100819,30,1877,463,72,0.39323519503399934,0.581703,0.534238,12
9517494,2016-03-16T18:30:00-0400,Four Year Strong,Port City Music Hall,33.6,43.32,4,22.0,Portland,ME,Ticketmaster,$15.00,0,151113,3,853,295,75,0.3767329596114472,0.654467,0.578608,15
9517565,2016-05-01T19:00:00-0700,Andy Mineo,McMenamins Crystal Ballroom,63.86,79.8,4,19.0,Portland,OR,NoResults,NoResults,NoResults,NoResults,49,,,,,,,
9517601,2016-05-23T20:00:00-0700,Buzzcocks,Revolution Hall Portland,56.7,98.0,7,30.0,Portland,OR,Ticketfly,NoPriceClass,0,351352,71,,,,,,,
9517620,2016-04-10T19:00:00-0700,Twiztid,Hawthorne Theatre,109.07,90.31,1,8.0,Portland,OR,NoVendorClass,NoPriceClass,NoSoldOutClass,489701,28,,,,,,,
9517708,2016-04-30T20:00:00-0400,Tribal Seeds,Port City Music Hall,54.53,48.0,5,25.0,Portland,ME,NoVendorClass,NoPriceClass,NoSoldOutClass,538550,48,,,,,,,
9519236,2016-07-06T19:30:00-0400,Phish,Cross Insurance Arena,144.1,9999.0,123,344.0,Portland,ME,Ticketmaster,$61.00,0,46745,115,5729,2931,123,0.3218130011539002,0.734903,0.579851,33
9519284,2016-05-09T21:00:00-0700,Lucius,Wonder Ballroom,44.92,100.0,9,47.0,Portland,OR,Ticketfly,$20.00,0,598452,57,1429,280,8,0.4438013392162591,0.534077,0.560377,5
9520131,2016-04-06T20:00:00-0700,Robert Cray Band,Revolution Hall Portland,103.96,86.0,2,12.0,Portland,OR,Ticketfly,NoPriceClass,0,288680,24,,,,,,,
