event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotttnesss,num_years_active
9412253,2016-05-20T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,1008.97,26,132.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,68,,,,,,,
9412254,2016-05-21T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,1008.97,19,104.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,69,,,,,,,
9412255,2016-05-24T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,1008.97,16,99.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,72,,,,,,,
9412256,2016-05-27T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,1008.97,23,135.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,75,,,,,,,
9412257,2016-05-28T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,1008.97,20,95.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,76,,,,,,,
9412258,2016-05-31T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,1008.97,15,103.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,79,,,,,,,
9412259,2016-06-03T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,197.81,15,93.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,82,,,,,,,
9412260,2016-06-04T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,181.99,17,119.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,83,,,,,,,
9412262,2016-06-07T21:30:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,302.5,24,127.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,86,,,,,,,
9412263,2016-06-10T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,240.0,15,89.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,89,,,,,,,
9412264,2016-06-11T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,240.0,21,118.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,90,,,,,,,
9412265,2016-06-14T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,181.99,13,79.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,93,,,,,,,
9412266,2016-06-15T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,156.27,14,83.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,94,,,,,,,
9412267,2016-06-17T19:00:00-0500,Grand Ole Opry,Grand Ole Opry House,85.57,181.99,18,119.0,Nashville,TN,NoVendorClass,NoPriceClass,NoSoldOutClass,61270,96,,,,,,,
