event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show,num_blogs,num_news,num_reviews,discovery,familiarity,hotttnesss,num_years_active
9510165,2016-07-09T20:00:00-0400,Billy Joel,Citizens Bank Park,107.52,5000.0,916,3913.0,Philadelphia,PA,Ticketmaster,$49.50,0,296988,118,3748.0,1184.0,93.0,0.324533323874,0.78699,0.663087,51.0
9510676,2016-07-19T20:00:00-0400,Yanni,Academy of Music Philadelphia,123.24,383.0,10,42.0,Philadelphia,PA,NoVendorClass,NoPriceClass,NoSoldOutClass,409599,128,,,,,,,
9510677,2016-07-20T20:00:00-0400,Yanni,Academy of Music Philadelphia,123.24,275.02,12,40.0,Philadelphia,PA,NoVendorClass,NoPriceClass,NoSoldOutClass,409599,129,,,,,,,
9510995,2016-07-16T19:00:00-0400,Brand New and Modest Mouse,Mann Center for the Performing Arts,123.25,9999.0,129,312.0,Philadelphia,PA,Ticketmaster,$34.99,0,352662,125,782.0,68.0,56.0,0.350716532171,0.713554,0.6037,16.0
9511203,2016-03-16T20:30:00-0400,Yung Lean,Union Transfer,40.24,55.86,5,18.0,Philadelphia,PA,Ticketfly,$20.00,0,7120994,3,3.0,1.0,6.0,0.524978853002,0.336482,0.548435,6.0
9511282,2016-04-09T17:00:00-0400,Life In Color - Kingdom,Festival Pier at Penns Landing,96.9,145.0,38,165.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,27,,,,,,,
9511317,2016-05-25T18:00:00-0400,The Summer Set,Theatre of Living Arts,35.54,195.0,13,88.0,Philadelphia,PA,Live Nation,NoPriceClass,0,912614,73,,,,,,,
9511657,2016-08-06T20:00:00-0400,Coldplay,Lincoln Financial Field,118.14,26536.0,1475,5858.0,Philadelphia,PA,Ticketmaster,$25.50,0,197928,146,20217.0,5192.0,260.0,0.365078185194,0.860209,0.940811,20.0
9511701,2016-08-14T19:30:00-0400,Shawn Mendes,Mann Center for the Performing Arts,29.63,1470.0,716,2736.0,Philadelphia,PA,Ticketmaster,$20.00,0,8008073,154,474.0,92.0,3.0,0.620285026711,0.593259,0.858429,3.0
9511790,2016-04-07T20:30:00-0400,Gogol Bordello,Union Transfer,45.3,76.38,10,44.0,Philadelphia,PA,Ticketfly,$25.00,1,474383,25,1950.0,470.0,71.0,0.438070995038,0.67709,0.701519,17.0
9511792,2016-04-08T20:30:00-0400,Gogol Bordello,Union Transfer,61.48,84.0,8,36.0,Philadelphia,PA,Ticketfly,$25.00,1,474383,26,1950.0,470.0,71.0,0.438070995038,0.67709,0.701519,17.0
9511811,2016-04-08T19:00:00-0400,Issues with Crown The Empire and more,Theatre of Living Arts,39.08,197.0,18,70.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,26,,,,,,,
9512001,2016-03-25T19:00:00-0400,The Early November and The Movielife,Fillmore Philadelphia,76.05,160.0,5,17.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,12,,,,,,,
9512004,2016-04-15T20:00:00-0400,Iggy Pop and Josh Homme,Kimmel Center,131.12,300.0,18,38.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,33,,,,,,,
9512021,2016-08-11T20:00:00-0400,Halsey,Festival Pier at Penns Landing,52.06,1234.56,163,678.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,151,,,,,,,
9512042,2016-05-06T18:30:00-0400,Bane,First Unitarian Church of Philadelphia ,64.25,150.0,5,7.0,Philadelphia,PA,Ticketfly,$20.00,1,456837,54,171.0,15.0,7.0,0.428337166709,0.536351,0.542692,21.0
9512320,2016-04-17T20:30:00-0400,Geographer with The Crookes,Union Transfer,40.24,57.0,8,36.0,Philadelphia,PA,Ticketfly,$15.00,0,2336633,35,720.0,61.0,6.0,0.487305127571,0.51074,0.594498,9.0
9512355,2016-05-06T20:00:00-0400,Brian Jonestown Massacre,Union Transfer,38.55,89.0,10,49.0,Philadelphia,PA,Ticketfly,$20.00,0,73973,54,999.0,86.0,130.0,0.416239988353,0.638522,0.621462,28.0
9512389,2016-04-26T18:30:00-0400,FILTER with Orgy and Vampires Everywhere,Theatre of Living Arts,26.09,195.0,11,54.0,Philadelphia,PA,Live Nation,NoPriceClass,0,188715,44,,,,,,,
9512431,2016-04-15T20:00:00-0400,The Joy Formidable,Underground Arts,40.68,68.0,5,24.0,Philadelphia,PA,NoVendorClass,NoPriceClass,NoSoldOutClass,1195278,33,,,,,,,
9512588,2016-04-01T20:00:00-0400,Grandtheft with G Jones,Theatre of Living Arts,48.48,195.0,9,38.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,19,,,,,,,
9513567,2016-06-18T20:00:00-0400,Ray Lamontagne,Festival Pier at Penns Landing,49.66,105.0,20,101.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,97,,,,,,,
9513581,2016-04-22T20:00:00-0400,Dopapod,Theatre of Living Arts,35.03,195.0,9,49.0,Philadelphia,PA,Live Nation,NoPriceClass,0,2254512,40,,,,,,,
9513735,2016-04-24T20:30:00-0400,Charles Bradley & His Extraordinaires,Union Transfer,54.41,59.28,8,38.0,Philadelphia,PA,Ticketfly,$23.00,0,4755323,42,1910.0,1608.0,29.0,0.436267314011,0.565755,0.578056,51.0
9513771,2016-05-14T19:30:00-0400,Old 97's,Union Transfer,45.99,83.0,12,66.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,62,,,,,,,
9513798,2016-05-20T21:00:00-0400,The Sword,Union Transfer,38.56,74.0,10,49.0,Philadelphia,PA,Ticketfly,$20.00,0,69617,68,521.0,150.0,65.0,0.396134783357,0.609654,0.563119,13.0
9513912,2016-06-18T19:00:00-0400,Barenaked Ladies,Mann Center for the Performing Arts,62.68,319.51,41,186.0,Philadelphia,PA,Ticketmaster,$29.50,0,199498,97,1109.0,203.0,51.0,0.363050516282,0.684891,0.590115,28.0
9514257,2016-05-01T20:00:00-0400,Santigold,Theatre of Living Arts,52.06,195.0,26,123.0,Philadelphia,PA,Live Nation,NoPriceClass,0,2385431,49,,,,,,,
9514294,2016-07-21T19:30:00-0400,Bryan Ferry,Kimmel Center,155.7,265.0,16,51.0,Philadelphia,PA,NoVendorClass,NoPriceClass,NoSoldOutClass,408487,130,,,,,,,
9514476,2016-07-23T19:30:00-0400,Walk the Moon with MisterWives,Festival Pier at Penns Landing,59.69,112.0,32,157.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,132,,,,,,,
9515787,2016-06-04T12:00:00-0400,"The Roots Picnic featuring Usher, Future, Leon Bridges and more",Festival Pier at Penns Landing,139.38,799.0,124,746.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,83,,,,,,,
9516460,2016-04-27T19:00:00-0400,NOFX,Theatre of Living Arts,59.14,1112.0,23,152.0,Philadelphia,PA,Live Nation,NoPriceClass,0,214756,45,,,,,,,
9516490,2016-06-01T20:00:00-0400,Bloc Party,Fillmore Philadelphia,48.04,150.0,26,142.0,Philadelphia,PA,Live Nation,NoPriceClass,0,443396,80,,,,,,,
9516955,2016-04-20T20:00:00-0400,Coleman Hell,The Foundry Philadelphia,47.99,49.95,4,30.0,Philadelphia,PA,Ticketmaster,$15.00,0,6850064,38,191.0,15.0,0.0,0.670987489804,0.424503,0.724879,4.0
9517419,2016-04-14T20:00:00-0400,Kvelertak,Underground Arts,49.7,59.0,5,18.0,Philadelphia,PA,NoVendorClass,NoPriceClass,NoSoldOutClass,100819,32,,,,,,,
9517583,2016-05-06T20:00:00-0400,Delta Rae,World Cafe Live Philadelphia,77.21,82.0,7,33.0,Philadelphia,PA,Ticketfly,NoPriceClass,0,3570191,54,,,,,,,
9517819,2016-05-07T19:00:00-0400,Half Moon Run,The Foundry Philadelphia,61.44,60.0,4,16.0,Philadelphia,PA,Ticketmaster,$15.00,0,3878406,55,574.0,144.0,10.0,0.52720493987,0.546965,0.678715,6.0
9519230,2016-06-28T19:30:00-0400,Phish,Mann Center for the Performing Arts,93.36,6000.0,363,1089.0,Philadelphia,PA,Ticketmaster,$45.00,0,46745,107,5729.0,2931.0,123.0,0.321813001154,0.734903,0.579851,33.0
9519231,2016-06-29T19:30:00-0400,Phish,Mann Center for the Performing Arts,92.77,6000.0,349,1092.0,Philadelphia,PA,Ticketmaster,$45.00,0,46745,108,5729.0,2931.0,123.0,0.321813001154,0.734903,0.579851,33.0
9519278,2016-03-24T20:30:00-0400,Baauer,Union Transfer,49.7,41.0,2,10.0,Philadelphia,PA,Ticketfly,$20.00,0,5502993,11,3454.0,678.0,0.0,0.536059187867,0.560268,0.704281,4.0
9519794,2016-06-05T13:00:00-0400,Beyoncé,Lincoln Financial Field,72.12,21202.0,2634,10628.0,Philadelphia,PA,Ticketmaster,$45.00,0,553938,84,43911.0,10774.0,117.0,0.322562541006,0.848403,0.795543,13.0
9520556,2016-06-04T19:30:00-0400,Wilco,Mann Center for the Performing Arts,58.47,486.68,145,497.0,Philadelphia,PA,Ticketmaster,$29.50,0,61494,83,11219.0,2570.0,270.0,0.28841554999,0.797369,0.6061,22.0
9521334,2016-03-26T21:00:00-0400,Real Friends with Movements,Everybody Hits,93.75,75.0,1,6.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,13,,,,,,,
9521382,2016-03-18T19:00:00-0400,Screaming Females,First Unitarian Church of Philadelphia ,60.26,122.0,2,3.0,Philadelphia,PA,Brown Paper Tickets,$10.00,0,55424,5,1740.0,280.0,48.0,0.406073362335,0.555051,0.529248,11.0
9521590,2016-05-07T18:30:00-0400,Bane,First Unitarian Church of Philadelphia ,83.71,495.0,10,93.0,Philadelphia,PA,Ticketfly,$20.00,1,456837,55,171.0,15.0,7.0,0.428337166709,0.536351,0.542692,21.0
9522348,2016-04-09T20:30:00-0400,Big Gigantic,The Electric Factory,51.98,70.68,12,66.0,Philadelphia,PA,Ticketmaster,$28.00,0,931223,27,1298.0,703.0,1.0,0.438049738095,0.546541,0.563576,16.0
9522587,2016-06-06T20:00:00-0400,Lord Huron and Nathaniel Rateliff and the Night Sweats,Fillmore Philadelphia,76.83,1111.0,120,454.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,85,,,,,,,
9522589,2016-05-22T19:30:00-0400,Apocalyptica,Trocadero,55.59,75.0,10,46.0,Philadelphia,PA,Ticketfly,$25.00,0,216253,70,828.0,171.0,24.0,0.373983335606,0.675666,0.59728,23.0
9523516,2016-05-27T20:30:00-0400,BØRNS,The Electric Factory,42.62,200.0,24,144.0,Philadelphia,PA,Ticketmaster,$25.00,0,8239708,75,0.0,0.0,2.0,0.662223727977,0.393536,0.691812,6.0
9523579,2016-05-01T16:00:00-0400,The Lets Dance Tour feasturing Silento and more,Fillmore Philadelphia,49.69,102.88,9,49.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,49,,,,,,,
9523586,2016-05-05T20:30:00-0400,The Sonics with The Woggles and  Barrence Whitfield and The Savages,Union Transfer,61.49,50.0,2,12.0,Philadelphia,PA,Ticketfly,$25.00,0,62227,53,1961.0,2018.0,16.0,0.335621151669,0.678825,0.53923,56.0
9523812,2016-03-31T20:00:00-0400,Unwritten Law,Underground Arts,44.98,49.02,4,16.0,Philadelphia,PA,Ticketweb,NoPriceClass,0,494486,18,,,,,,,
9527043,2016-05-21T20:00:00-0400,LANY,World Cafe Live Philadelphia,60.32,149.0,8,55.0,Philadelphia,PA,Ticketfly,NoPriceClass,1,8376228,69,,,,,,,
9528246,2016-06-17T18:00:00-0400,Jason Isbell and Frank Turner and the Sleeping Souls,River Stage at Great Plaza,77.88,142.8,24,157.0,Philadelphia,PA,Ticketmaster,$39.50,0,562649,96,1884.0,493.0,90.0,0.391966824282,0.61379,0.56104,15.0
9528383,2016-04-10T20:30:00-0400,The Last Shadow Puppets,Union Transfer,36.51,199.99,46,208.0,Philadelphia,PA,Ticketfly,$35.00,0,2332472,28,967.0,145.0,28.0,0.414640712998,0.589382,0.570263,9.0
9529393,2016-04-19T20:30:00-0400,Tokyo Police Club,Union Transfer,40.84,99.0,11,52.0,Philadelphia,PA,Ticketfly,$20.00,0,42670,37,2080.0,296.0,85.0,0.384755030874,0.631808,0.567803,11.0
9529512,2016-05-02T20:30:00-0400,M. Ward,Union Transfer,43.27,47.0,4,21.0,Philadelphia,PA,Ticketfly,$23.00,0,503681,50,3396.0,700.0,133.0,0.365873707191,0.657022,0.56453,17.0
9529756,2016-03-17T20:00:00-0400,Zoso The Ultimate Led Zeppelin Tribute,Coda Philadelphia,96.88,80.0,2,10.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,4,,,,,,,
9530044,2016-04-17T19:00:00-0400,Man Overboard,Theatre of Living Arts,49.55,1111.0,22,140.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,35,,,,,,,
9530242,2016-06-25T20:00:00-0400,Paul Simon,Mann Center for the Performing Arts,74.46,1400.0,323,1014.0,Philadelphia,PA,Ticketmaster,$34.50,0,213059,104,5491.0,1509.0,145.0,0.324357142932,0.777169,0.64601,46.0
9530306,2016-05-06T20:30:00-0400,Frightened Rabbit,The Electric Factory,39.0,95.0,13,57.0,Philadelphia,PA,NoVendorClass,NoPriceClass,NoSoldOutClass,364665,54,,,,,,,
9530425,2016-04-29T20:00:00-0400,"Basement, Turnstile, Defeater, Colleen Green",Theatre of Living Arts,120.5,195.0,3,12.0,Philadelphia,PA,Live Nation,NoPriceClass,0,219964,47,,,,,,,
9530492,2016-03-13T23:00:00-0400,Questlove,The Foundry Philadelphia,16.93,54.15,5,20.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,0,,,,,,,
9530594,2016-04-01T20:00:00-0400,Goapele,World Cafe Live Philadelphia,108.7,100.0,2,4.0,Philadelphia,PA,Ticketfly,NoPriceClass,0,495683,19,,,,,,,
9530639,2016-08-19T19:00:00-0400,Goo Goo Dolls,Festival Pier at Penns Landing,49.69,103.0,17,107.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,159,,,,,,,
9531336,2016-08-20T18:30:00-0400,Slightly Stoopid,Festival Pier at Penns Landing,40.26,97.0,39,312.0,Philadelphia,PA,NoResults,NoResults,NoResults,NoResults,160,,,,,,,
9531555,2016-05-20T21:00:00-0400,Frankie Ballard,Theatre of Living Arts,34.74,195.0,20,104.0,Philadelphia,PA,Live Nation,NoPriceClass,0,1050031,68,,,,,,,
