event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show
9537666,2016-05-16T19:30:00-0500,Cyndi Lauper,Chicago Theatre,98.79,399.0,70,236.0,Chicago,IL,Ticketmaster,$40.00,0,362622,64
9537777,2016-04-19T18:30:00-0500,DigiTour Spring Break 2016,Metro,81.86,71.0,5,25.0,Chicago,IL,NoRegexp,NoRegexp,NoRegexp,NoRegexp,37
9537930,2016-05-15T17:30:00-0500,Enter Shikari,Bottom Lounge,57.96,75.0,5,23.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,16773,63
9538518,2016-06-28T19:30:00-0500,Lila Downs with the Chicago Symphony Orchestra,Chicago Symphony Hall,123.25,165.0,25,108.0,Chicago,IL,NoResults,NoResults,NoResults,NoResults,107
9538635,2016-07-08T19:30:00-0500,311,FirstMerit Bank Pavilion at Northerly Island,65.43,140.0,20,130.0,Chicago,IL,Live Nation,NoPriceClass,0,486064,117
9539378,2016-05-14T17:30:00-0500,Allen Stone,House of Blues Chicago,81.87,67.26,1,4.0,Chicago,IL,Live Nation,NoPriceClass,0,1896080,62
9539428,2016-05-18T19:30:00-0500,Harry Connick Jr.,Chicago Theatre,140.95,420.0,36,136.0,Chicago,IL,Ticketmaster,$49.00,0,186299,66
9539463,2016-05-07T19:30:00-0500,Night Ranger,House of Blues Chicago,85.1,95.0,5,16.0,Chicago,IL,Live Nation,NoPriceClass,0,312457,55
9539538,2016-05-14T19:30:00-0500,American Authors,Subterranean,68.97,70.55,8,18.0,Chicago,IL,Ticketfly,$20.00,0,5677419,62
9539547,2016-03-26T22:00:00-0500,NGHTMRE,The Mid Chicago,61.48,88.88,7,30.0,Chicago,IL,NoVendorClass,NoPriceClass,NoSoldOutClass,8455678,13
9540796,2016-04-14T20:00:00-0500,"103.5 Kiss FM Spring show with Alessia Cara, Mike Posner and Daya",Vic Theatre,85.1,74.95,2,10.0,Chicago,IL,NoResults,NoResults,NoResults,NoResults,32
9542153,2016-05-14T20:00:00-0500,"Legends Of Southern Hip Hop with Juvenile, Mystikal and more",UIC Pavilion,186.58,295.0,4,20.0,Chicago,IL,NoResults,NoResults,NoResults,NoResults,62
