event_id,date,artist,venue,min_price,max_price,total_postings,total_tickets,city,state,ticket_vendor,face_value,sold_out,sk_artist_id,days_to_show
9531827,2016-06-05T18:30:00-0500,Refused,Mohawk,120.49,99.99,1,4.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,88426,84
9531905,2016-05-11T20:00:00-0500,Paul Simon,Bass Concert Hall,137.3,740.91,55,197.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,213059,59
9532242,2016-07-12T20:00:00-0500,Weird Al Yankovic,Bass Concert Hall,103.19,224.25,31,106.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,132047,121
9532445,2016-05-28T20:00:00-0500,DIIV,Mohawk,73.24,88.95,2,4.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,5442918,76
9532852,2016-05-10T20:00:00-0500,Paul Simon,Bass Concert Hall,140.91,800.0,48,177.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,213059,58
9533470,2016-08-12T19:00:00-0500,Zac Brown Band,Austin360 Amphitheater,63.74,349.0,90,368.0,Austin,TX,Ticketmaster,$39.50,0,514278,152
9533866,2016-06-22T20:30:00-0500,James Taylor,Frank Erwin Events Center,101.62,750.78,195,542.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,431970,101
9533955,2016-08-19T19:00:00-0500,Def Leppard with REO Speedwagon and Tesla,Austin360 Amphitheater,37.9,5555.0,157,677.0,Austin,TX,NoResults,NoResults,NoResults,NoResults,159
9534357,2016-07-09T20:00:00-0500,Flight of the Conchords,Bass Concert Hall,155.89,1500.0,85,266.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,510659,118
9535022,2016-06-24T18:30:00-0500,Slipknot with Marilyn Manson and Of Mice and Men,Austin360 Amphitheater,40.78,380.0,169,801.0,Austin,TX,Ticketmaster,$30.00,0,1012485,103
9535092,2016-04-08T13:00:00-0500,Euphoria Music Festival Friday Only,Carson Creek Ranch,152.75,125.0,1,2.0,Austin,TX,NoResults,NoResults,NoResults,NoResults,26
9535094,2016-04-10T13:00:00-0500,Euphoria Music Festival Sunday  Only,Carson Creek Ranch,152.75,125.0,1,2.0,Austin,TX,NoResults,NoResults,NoResults,NoResults,28
9535310,2016-04-14T21:00:00-0500,Dierks Bentley and Kacey Musgraves,ACL Live at The Moody Theater,145.74,350.0,32,116.0,Austin,TX,Ticketfly,$99.00,0,407954,32
9535518,2016-05-01T20:00:00-0500,Silversun Pickups,Stubbs BarBQ,48.51,149.0,17,82.0,Austin,TX,NoResults,NoResults,NoResults,NoResults,49
9536017,2016-06-17T20:00:00-0500,Old Crow Medicine Show,Stubbs BarBQ,59.78,85.0,11,50.0,Austin,TX,NoResults,NoResults,NoResults,NoResults,96
9536325,2016-03-17T20:00:00-0500,Nero,Summit Rooftop Lounge,90.04,125.0,5,8.0,Austin,TX,NoResults,NoResults,NoResults,NoResults,4
9536472,2016-05-22T19:00:00-0500,Mayer Hawthorne,Emos,50.76,70.0,4,20.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,5613613,70
9537501,2016-05-05T20:00:00-0500,Sturgill Simpson,ACL Live at The Moody Theater,102.8,400.0,71,258.0,Austin,TX,Ticketfly,$39.50,0,6140284,53
9537502,2016-05-06T20:00:00-0500,Sturgill Simpson,ACL Live at The Moody Theater,118.14,350.0,76,232.0,Austin,TX,Ticketfly,$39.50,0,6140284,54
9537593,2016-05-07T20:00:00-0500,The Revivalists,Scoot Inn,103.3,83.11,2,12.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,593309,55
9537650,2016-08-02T18:30:00-0500,Rob Zombie with Korn,Austin360 Amphitheater,40.26,368.0,126,484.0,Austin,TX,Ticketmaster,$25.00,0,202975,142
9538723,2016-08-05T18:30:00-0500,311,Austin360 Amphitheater,95.71,449.0,14,42.0,Austin,TX,NoVendorClass,NoPriceClass,NoSoldOutClass,486064,145
9540308,2016-03-17T02:45:00-0500,Zeds Dead,Kingdom Nightclub Austin,120.49,173.11,3,15.0,Austin,TX,NoResults,NoResults,NoResults,NoResults,4
9540441,2016-05-27T20:00:00-0500,Chicago,ACL Live at The Moody Theater,132.29,389.0,35,112.0,Austin,TX,NoResults,NoResults,NoResults,NoResults,75
9540612,2016-05-10T20:30:00-0500,Todd Rundgren,ACL Live at The Moody Theater,131.12,109.0,1,6.0,Austin,TX,Ticketfly,$50.00,0,591959,58
9540795,2016-04-28T20:00:00-0500,Harry Connick Jr.,ACL Live at The Moody Theater,119.32,492.0,50,176.0,Austin,TX,Ticketfly,$49.00,0,186299,46
9540889,2016-05-15T19:00:00-0500,Bruce Hornsby and The Noisemakers,Stubbs BarBQ,83.21,99.0,2,12.0,Austin,TX,NoResults,NoResults,NoResults,NoResults,63
